what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588639223
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1370588640564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588641957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588652152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588655475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588666132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588753947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588788892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588799128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588826401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588849897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588850056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588850303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588850574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588853397
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370588854183
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1370588855817
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1370588857031
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1370588857101
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1370588857126
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1370588857130
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1370588857133
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1370588857136
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1370701928740
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1370701928740
