what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1367681312500
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1367681312525
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1367681312545
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1367681312630
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1367681312703
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1367681312820
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1367681312861
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1367681312895
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1367681312952
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1367681313008
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1367681313119
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1367681313478
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1367681313521
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1367681313581
os,sysinfo,,,"win32",1367681313635
arch,sysinfo,,,"x86_64",1367681313635
ws,sysinfo,,,"win32",1367681313635
locale,sysinfo,,,"en_US",1367681313635
processors,sysinfo,,,"1",1367681313635
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1367681313636
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1367681313636
java.specification.name,sysinfo,,,"Java Platform API Specification",1367681313636
java.specification.vendor,sysinfo,,,"Oracle Corporation",1367681313636
java.specification.version,sysinfo,,,"1.7",1367681313636
java.vendor,sysinfo,,,"Oracle Corporation",1367681313636
java.version,sysinfo,,,"1.7.0_21",1367681313636
java.vm.info,sysinfo,,,"mixed mode",1367681313636
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1367681313636
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1367681313636
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1367681313636
java.vm.specification.version,sysinfo,,,"1.7",1367681313636
java.vm.vendor,sysinfo,,,"Oracle Corporation",1367681313636
java.vm.version,sysinfo,,,"23.21-b01",1367681313636
started,bundle,org.eclipse.jst.j2ee.core,1.2.100.v201105122000,"org.eclipse.jst.j2ee.core",1367681313881
