what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354527321521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354527324079
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354527326544
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1354527330475
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354527331879
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1354527332113
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354527338119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354527340771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1354527360006
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354527361800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354527364374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354527366449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354527412031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354527417008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354527417164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354527418661
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354527419176
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1354527420252
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1354527420845
